,AZD-8055,Dactolisib,Dasatinib,MK-2206,Nintedanib,Mirdametinib,Pictilisib,Refametinib,Selumetinib,Staurosporine,Tideglusib
SCD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.381569260256367,1.0
PIKFYVE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.424485861541083,1.0
WDR44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.273870252045578,1.0
YTHDC2,1.0,1.0,0.417735417465085,0.390407326042841,0.583581802918198,1.0,1.0,0.452164946766922,0.390407326042841,1.0,1.0
HSPB1,1.0,1.0,0.3529171413029593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KDM3B,1.0,1.0,0.4521578771531541,0.447541406881035,0.458564081426926,1.0,1.0,0.4733291753480539,0.359839356084066,0.312417750147953,1.0
PPHLN1,1.0,0.593113924324701,1.0,0.583290761859785,1.0,1.0,1.0,1.0,1.0,0.411810996373648,1.0
SH3BP1,1.0,1.0,0.4076562528859206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CLASP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.323154146390609,1.0
EIF4ENIF1,1.0,1.0,0.3606031462150394,0.473594133,1.0,1.0,1.0,1.0,1.0,0.383371184317812,1.0
KIF13B,1.0,1.0,0.538332970816676,1.0,1.0,1.0,1.0,1.0,1.0,0.336081597769378,1.0
TPR,1.0,1.0,0.0740098099771181,0.4387083357389755,1.0,0.532139567391847,1.0,1.0,0.3903608215129135,0.3499054873284886,1.0
"VAMP1, VAMP2, VAMP3",1.0,1.0,0.401276293919109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FLNA,1.0,1.0,1.0,0.447122216,1.0,1.0,1.0,1.0,1.0,0.415850019315784,1.0
SH3D19,1.0,1.0,0.3918853914046445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TNKS1BP1,1.0,1.0,0.5173857011304756,1.0,0.577440066972373,0.529802123904752,1.0,1.0,0.266585112898707,0.3616505156021343,1.0
FMNL2,1.0,1.0,1.0,1.0,0.5513645367208979,1.0,1.0,1.0,1.0,0.4060649173945609,1.0
SLC12A2,1.0,0.401960523487698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.336634706084808,1.0
CDC42EP4,1.0,1.0,0.396263992348032,0.445411316,1.0,1.0,1.0,0.4743157086703795,0.434704664934787,0.352825689476052,1.0
DENND1A,1.0,1.0,1.0,1.0,1.0,0.533037908550869,1.0,1.0,1.0,0.3765329916438005,1.0
