,Gene Name,Trastuzumab,Tideglusib,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,A485,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Cytarabine,Dactolisib,Dasatinib,Gefitinib,Imatinib
529,PLCH1,0.0,0.0,5.035657066211217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,PLEC,0.0,0.0,6.463828366556138,10.099785199607686,7.326585700098287,4.97585577916996,0.0,6.941400447829031,0.0,-2.461112866,0.0,8.339014472262155,0.0,8.412648405994977,0.0,8.804475472345274,6.669108703938948,0.0,9.53238993578894,0.0,0.0,0.0,0.0,0.0,5.978138912154106,6.986710632455875,0.0
531,PLEKHA2,0.0,0.0,5.06295269455353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.392204059288618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,PLEKHA6,0.0,0.0,7.503838008661176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.714421491459319,0.0,8.300996561488633,4.765371128775708,0.0,0.0,0.0,0.0,4.261380002999999,0.0,0.0,8.079984954034234,6.724432994454557,0.0
533,PLEKHA7,0.0,0.0,8.020975239015222,0.0,0.0,0.0,-4.974298256999999,0.0,0.0,0.0,0.0,0.0,0.0,8.69297898002262,0.0,8.2197539949258,0.0,0.0,8.320302309444399,8.004979411023951,0.0,0.0,0.0,0.0,0.0,0.0,5.520326067263948
534,PLEKHF2,0.0,0.0,6.747640288107811,0.0,7.358759464999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.197162605382339,8.435172836742252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.510638946193131,6.788370397355988,0.0
535,PLEKHG3,0.0,0.0,7.267148750663548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32167504804039,8.300056438681791,0.0,8.197750252620441,7.309929755919519,0.0,8.347160454686595,8.119220840731689,0.0,4.498097402999999,0.0,0.0,6.440227821046489,8.248521562867943,0.0
536,PLEKHG4B,0.0,0.0,6.741590751363377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,PLEKHM1,0.0,0.0,6.222796945189301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,PMS2CL,0.0,0.0,4.687961758224599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,PNISR,0.0,0.0,5.77185225340948,0.0,6.808634228743824,0.0,0.0,7.260999282351323,0.0,0.0,0.0,0.0,0.0,6.706082539060402,0.0,5.708320764741886,0.0,8.70219517148928,8.260481794552794,8.158104041023684,0.0,0.0,0.0,8.525150461903449,0.0,0.0,0.0
540,PNN,0.0,0.0,6.754412409756087,0.0,8.465943583,5.683085066600636,-2.982797616,0.0,0.0,-0.6412178399999999,0.0,0.0,0.0,6.588963797235723,0.0,6.058048130634504,0.0,0.0,8.989187647491669,8.342854408327575,0.0,0.0,0.0,0.0,6.898923425534783,4.834129296122407,0.0
541,POF1B,0.0,0.0,7.239166435325785,0.0,7.418256494273877,0.0,0.0,0.0,0.0,0.0,0.0,7.619567081211737,0.0,7.28100843876189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,"POLH, RPS6",0.0,0.0,5.781078181926064,0.0,0.0,0.0,-4.822985488999999,0.0,0.0,-0.6325328979999999,0.0,0.0,0.0,7.374726632746828,0.0,0.0,0.0,0.0,8.445539290469442,8.391825444657954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,POLR2A,0.0,0.0,6.895765867968099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,POLR2M,0.0,0.0,4.777881490380017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200595595993077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.434628415682062,0.0
545,PPFIBP1,0.0,0.0,6.375944910458713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.732822042226513,0.0,8.299925736876308,0.0,0.0,0.0,7.854905666243066,0.0,4.300759507,0.0,0.0,5.4956258013487975,6.934062707948019,0.0
546,PPM1H,0.0,0.0,6.803567649829888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.428861146687945,8.024334726361895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,PPP1R10,0.0,0.0,6.773796507912143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,PPP1R12A,0.0,0.0,6.793893750393329,9.375045953598892,8.801064755686118,5.789469272497781,0.0,0.0,8.379272956303689,0.0,0.0,8.736826118714532,6.558663797573339,8.285767376204506,0.0,8.281836736312504,6.82505905155088,0.0,8.336433714690902,7.822610546839968,0.0,4.260886011999999,0.0,0.0,6.282256604227857,7.738185467954847,0.0
549,PPP1R13L,0.0,0.0,6.801166898162358,9.57252458016581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.682527224645364,6.3433017050912,0.0,0.0,0.0,0.0,4.244395001999999,0.0,0.0,7.669499095437239,6.765875357572096,0.0
550,PPP1R3A,0.0,0.0,5.262923135622452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,PPP1R7,0.0,0.0,6.830636367917363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30465993871142,7.384554956262964,0.0,0.0,0.0,7.603215278265748,0.0,0.0,0.0
552,PPP1R9B,0.0,0.0,6.838623171935734,0.0,0.0,0.0,0.0,0.0,0.0,-3.1730386100000003,0.0,0.0,0.0,0.0,0.0,6.640160440252316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,PPP4R2,0.0,0.0,5.364892453708305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.024428923348076,0.0,0.0,5.916586218299147,0.0,8.401893214979339,8.240369704322548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,PRKAA1,0.0,0.0,7.045572138836915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.345007236475438,0.0,8.098598896740693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,PRKAA2,0.0,0.0,6.059194639728516,0.0,8.090528607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,PRKAB1,0.0,0.0,6.8516658619837525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.929215315202109,7.660564937416781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,PRKCD,0.0,0.0,6.850538535129429,0.0,0.0,0.0,0.0,0.0,0.0,-0.5745257440000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.328913489075441,7.964516767425315,0.0,0.0,0.0,0.0,8.323139253080019,0.0,0.0
558,PROSER1,0.0,0.0,5.20674166505411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.690520651999998,0.0,0.0,0.0,0.0,0.0
559,PRPF3,0.0,0.0,7.110347988977479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.156410760123975,7.637489102205256,0.0,0.0,0.0,0.0,5.3719774610248585,0.0,0.0
560,PRPF38B,0.0,0.0,6.8006954583786445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34166330398235,7.832585060890448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,PRPF40B,0.0,0.0,6.758426527709148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.70264634543027,8.376044725172328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,PRR12,0.0,0.0,5.654486421084726,0.0,0.0,0.0,0.0,0.0,0.0,-2.774418085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.304862995357016,8.034011138961128,0.0,4.257426164,0.0,0.0,0.0,0.0,0.0
563,PRR14L,0.0,0.0,6.953977407322145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017899212,0.0,0.0,0.0,0.0,0.0
564,PRRC2A,0.0,0.0,4.338605614587609,0.0,8.480754533999999,0.0,0.0,0.0,0.0,-2.092688821666666,0.0,0.0,0.0,0.0,0.0,8.073401895399483,4.478761341754786,0.0,8.10038162336543,8.279226964967991,0.0,4.355388978,0.0,0.0,8.373836353048784,6.781840536118936,0.0
565,PSMF1,0.0,0.0,5.864041859566479,0.0,0.0,0.0,-4.791578928999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,PTGES3,0.0,0.0,6.833306089124326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.338038869192921,8.14322422204011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,PTPN12,0.0,0.0,5.490767536893786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.285809563970854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,PTPN23,0.0,0.0,5.350236886805668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213939020769489,0.0,8.161680416876813,8.179090568560493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,PUM1,0.0,0.0,6.783859684469895,0.0,0.0,5.443769200363548,0.0,0.0,0.0,-2.5622993199999997,0.0,0.0,0.0,7.625774888791514,0.0,0.0,0.0,0.0,8.38360904068572,7.94394927203956,3.853723757999999,4.780564942000001,0.0,0.0,0.0,0.0,0.0
570,PUM2,0.0,0.0,6.680848944687317,0.0,0.0,0.0,0.0,0.0,0.0,-2.2987648177499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271181949694551,8.246272597607373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,PXN,0.0,0.0,6.4414553680680875,0.0,7.15190898927017,0.0,-4.410870488999999,0.0,0.0,-1.493227233,0.0,7.758152619204323,0.0,7.791372215616794,0.0,8.773071728841796,6.523969605167609,0.0,0.0,0.0,0.0,4.080748571,0.0,0.0,8.28259813174146,7.538660607631601,0.0
572,R3HDM1,0.0,0.0,7.96586104193809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,RAB11FIP1,0.0,0.0,6.807096199987504,0.0,0.0,5.913787202241591,0.0,0.0,0.0,-2.0515836045,0.0,0.0,0.0,8.38891941774783,0.0,5.671252430480688,0.0,0.0,8.789732106633846,8.475874714288794,0.0,0.0,0.0,0.0,8.578780254887802,0.0,0.0
574,RAB11FIP5,0.0,0.0,6.54619406914594,0.0,8.609038449655039,5.555454252655705,0.0,0.0,0.0,0.0,0.0,8.520992820127198,0.0,8.012412503021116,0.0,8.050663306286584,8.105365369736713,0.0,8.2707184533357,8.42154739560717,0.0,0.0,0.0,0.0,5.415114019565881,6.939367394403459,0.0
575,RAB3GAP1,0.0,0.0,6.778258443579519,8.764456928916498,9.647045852205922,0.0,0.0,8.179937938648907,0.0,0.0,8.637966465,8.712434307952151,0.0,0.0,0.0,8.348359082929171,6.853395459662266,0.0,0.0,0.0,0.0,4.781559672999999,0.0,8.592129436025914,5.317133805795812,7.144167649819855,0.0
576,RABEP1,0.0,0.0,5.222882451514682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.260727447648118,0.0,8.15465853543557,7.760251733182184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,RAF1,0.0,0.0,4.478534632888142,9.145953721293411,0.0,0.0,0.0,0.0,8.636700234852462,-1.982076151499999,0.0,0.0,0.0,5.881556323231495,0.0,8.140088674482717,5.28375995560812,0.0,7.89115879388476,0.0,0.0,0.0,0.0,0.0,9.824108479214413,6.564102468763668,0.0
578,RAI1,0.0,0.0,6.7498344911129475,0.0,0.0,4.527096718988474,0.0,0.0,0.0,0.0,8.764932807999998,0.0,0.0,7.109209901712145,0.0,7.907746056940047,0.0,0.0,8.045527460457816,7.818319092653919,0.0,4.259059733,0.0,0.0,5.593181240823266,6.921672398762417,0.0
579,RAI14,0.0,0.0,6.483419799895221,8.62615776807981,9.614382856807614,0.0,0.0,0.0,7.976191725508584,0.0,0.0,8.601764238946416,5.957977459091301,6.6277576155700695,0.0,7.985690003026919,7.2281867812649905,0.0,0.0,0.0,0.0,0.0,0.0,7.302103421491484,8.888057219397904,8.500074046889605,0.0
580,RALGAPA1,0.0,0.0,6.4216697887775736,0.0,6.817325847458679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.842339198395863,0.0,0.0,0.0,7.646814553312182,0.0,0.0,0.0,5.021265743,0.0,0.0,0.0,0.0,0.0
581,RANBP3,0.0,0.0,6.44016368495474,0.0,7.683458330828015,0.0,-4.54718154,0.0,0.0,0.0,0.0,7.595412701300174,0.0,0.0,0.0,8.042171312061793,6.677763193443593,0.0,8.010669783316713,8.13777425874291,0.0,0.0,0.0,0.0,6.164030600341881,6.123590550228609,0.0
582,RAP1GAP,0.0,0.0,6.421904997787872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,RAPGEF6,0.0,0.0,6.579443471727214,0.0,0.0,5.868662248740079,0.0,0.0,0.0,-2.51875858,0.0,0.0,0.0,7.073008998300145,0.0,0.0,6.579443471727214,0.0,0.0,8.125752346259235,0.0,4.609615521,0.0,0.0,0.0,0.0,0.0
584,RAPH1,0.0,0.0,7.082924064175733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.516018749892779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,RASAL2,0.0,0.0,6.640309285929579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43695732087783,0.0,0.0,5.690033893429934,0.0,0.0,0.0,4.139546648,4.074668605,0.0,0.0,0.0,0.0,0.0
586,RBBP6,0.0,0.0,6.753217735876985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.116988272732153,0.0,0.0,0.0,0.0,8.428607721651431,7.1575074430271295,0.0,0.0,0.0,0.0,4.927168289206171,0.0,0.0
587,RBM10,0.0,0.0,6.76652212716932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.383320642760408,8.234239988453286,0.0,0.0,0.0,0.0,0.0,0.0,6.806826134256633
588,RBM12,0.0,0.0,6.798656323856632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.325494442142134,8.636165718481829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,RBM12B,0.0,0.0,4.5405536110714335,0.0,0.0,0.0,0.0,0.0,0.0,-2.1619786320000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53330871506427,8.246368371089273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,RBM14,0.0,0.0,5.2889676878799445,0.0,0.0,0.0,0.0,0.0,0.0,-2.644931035,0.0,0.0,0.0,7.922066618936513,0.0,8.437000756323238,5.2914732780766345,0.0,8.223812375469878,8.121494206943437,0.0,0.0,0.0,0.0,7.648868860932909,0.0,0.0
591,RBM15,0.0,0.0,6.746917600486324,0.0,0.0,0.0,0.0,4.7018736347616255,0.0,-2.597423228,0.0,0.0,0.0,7.236586004420768,0.0,0.0,0.0,0.0,8.180740461505042,8.11032019486864,0.0,3.881761356999999,0.0,0.0,0.0,9.969098832381157,0.0
592,RBM15B,0.0,0.0,6.455004149423071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.924293843026676,0.0,0.0,0.0,0.0,8.343916725749438,7.975310285313602,3.9020235680000015,0.0,0.0,0.0,0.0,0.0,0.0
593,RBM34,0.0,0.0,6.295319793851171,0.0,7.862187422300058,5.288752130052967,0.0,0.0,0.0,0.0,0.0,7.385066167580396,0.0,7.821978899583107,0.0,8.208399141960225,0.0,0.0,0.0,5.986391366663964,0.0,0.0,0.0,0.0,5.762707048804651,7.12790526250312,0.0
594,RBM5,0.0,0.0,6.503294177189869,0.0,0.0,0.0,0.0,0.0,0.0,-1.1915905929999986,0.0,0.0,0.0,0.0,0.0,8.672601223597015,0.0,0.0,8.794969438094036,7.851524465124479,0.0,0.0,0.0,0.0,5.665943502546623,6.681929352635164,0.0
595,RBM8A,0.0,0.0,6.881238256820161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.388338689593981,8.039777114241456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,RCOR1,0.0,0.0,6.873659194657256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.279395055519519,8.176158521001819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,REPS1,0.0,0.0,6.166000155922315,8.857803018650877,0.0,5.645625628230051,0.0,0.0,7.973683131002757,-2.7583274769999995,0.0,0.0,6.10632571142821,6.6251435804942576,0.0,6.754799332923408,5.655683686834576,0.0,8.2105651718611,7.560149848643914,0.0,0.0,0.0,0.0,7.937232958678592,8.669640437140858,0.0
598,RFX1,0.0,0.0,5.227976880441886,0.0,0.0,0.0,0.0,0.0,0.0,-1.840346123,0.0,0.0,0.0,0.0,0.0,0.0,5.227976880441886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,RGL2,0.0,0.0,6.694909011346404,0.0,0.0,0.0,0.0,0.0,0.0,-2.87230326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,RGS12,0.0,0.0,6.380459279665564,8.66956657708006,0.0,0.0,0.0,0.0,7.948281012302671,0.0,0.0,0.0,0.0,7.541740277432198,0.0,7.934281385152416,6.517285969564114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.643943332153913,0.0
601,RGS3,0.0,0.0,4.575292958126992,0.0,0.0,0.0,0.0,0.0,0.0,-4.271835134999999,0.0,0.0,0.0,0.0,0.0,7.767889095909409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,RICTOR,0.0,0.0,5.9774662209122456,0.0,6.577891054220778,5.550695356326867,-5.040080908999999,7.160368915690505,0.0,0.0,0.0,7.607615576979215,0.0,8.228027769011419,0.0,0.0,4.663599107719305,8.435619729649083,8.236071780668444,8.217198390696229,0.0,4.579748286,0.0,8.430144514229989,0.0,6.476159400068271,0.0
603,RIN1,0.0,0.0,6.792476786778001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.415067327189227,6.7985753124323445,0.0,0.0,0.0,0.0,4.261608473,0.0,0.0,0.0,7.697227473176346,0.0
604,RIOK1,0.0,0.0,6.7772014075843146,0.0,7.459843197839618,0.0,0.0,0.0,0.0,0.0,0.0,6.982721943119955,0.0,0.0,0.0,0.0,0.0,0.0,8.221911565959928,7.816061201813127,0.0,4.194262826999999,0.0,0.0,0.0,0.0,0.0
605,RNASE4,0.0,0.0,6.822538521148083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,RNASEH1,0.0,0.0,5.513573248319754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.513573248319754,0.0,8.137061239416182,8.263151424710683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,RNF214,0.0,0.0,7.222072955659534,0.0,0.0,0.0,0.0,0.0,0.0,-2.2753497216666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.372282942982112,8.513829566311482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,RNF219,0.0,0.0,6.020755073400449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629621064999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.597708814184868,7.732452820467801,0.0,4.610898968999999,0.0,0.0,6.444086529028282,7.197628647410943,0.0
609,RPL14,0.0,0.0,7.646368823581885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172747039887861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,RPL29,0.0,0.0,6.630018980051259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.926822891685132,0.0,0.0
611,RPL31,0.0,0.0,6.780441202277808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,RPL34,0.0,0.0,5.615498847298186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.940475117320506,0.0,0.0
613,RPLP2,0.0,0.0,6.998802465533747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,RPS27,0.0,0.0,6.858144410344823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,RPS6,0.0,0.0,6.81246202184828,0.0,5.004569762489843,5.301587913094534,-4.502647116,7.175219588869748,0.0,-1.7179916258333334,0.0,0.0,0.0,8.061207046219494,0.0,6.530756167844472,7.945069728156597,8.485560254974532,8.111425810316813,8.274770514994458,0.0,4.164256904999999,0.0,8.845289247583889,6.753949680327012,0.0,0.0
616,RPS6KA1,0.0,0.0,5.647290686751299,8.81460675820227,0.0,0.0,0.0,0.0,8.263979097007764,0.0,0.0,0.0,6.656295306787539,0.0,0.0,8.242070666683155,5.077883497845619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.858613364895217,6.57728763397072,0.0
617,"RPS6KA1, RPS6KA3",0.0,0.0,6.555193647607043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007736363998186,6.426364993017252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.770020683971603,6.347618393806095,0.0
618,RPS6KA4,0.0,0.0,6.679740836254083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.193183039119846,0.0,0.0,8.507497885728883,8.041383453755751,0.0,0.0,0.0,0.0,6.750691429453652,0.0,0.0
619,RPS6KB1,0.0,0.0,6.773468821433698,0.0,6.08359869353661,5.15782796914879,0.0,6.843319120747768,0.0,-1.8773398363333333,0.0,0.0,0.0,7.39318055206419,0.0,0.0,0.0,8.252426332217336,8.410614964452051,7.986457561015716,0.0,0.0,0.0,8.310676783219119,7.763470227164504,0.0,0.0
620,RRAGC,0.0,0.0,6.402435287898766,0.0,0.0,0.0,0.0,6.509195032392112,0.0,-2.2030860254999993,0.0,0.0,0.0,7.029061764975303,0.0,8.619650129799497,0.0,8.286895640508483,7.737240177365704,7.840482074181461,0.0,0.0,0.0,8.197920029831522,4.9763693936135,5.287800367379134,0.0
621,RRM2,0.0,0.0,5.678620559852623,0.0,0.0,0.0,0.0,0.0,0.0,-1.973713940375,8.522418694,0.0,0.0,5.473903419546446,0.0,0.0,0.0,0.0,7.221413367990004,7.3365938140176254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,RSL1D1,0.0,0.0,6.811810554241187,0.0,0.0,0.0,0.0,0.0,0.0,-2.1646465349999997,0.0,0.0,0.0,7.618617452912206,0.0,8.926820416830717,0.0,0.0,8.218207809895784,7.868571032583922,4.586732148000001,0.0,0.0,0.0,0.0,0.0,0.0
623,RSRC2,0.0,0.0,6.821791569911609,0.0,8.404240278999998,0.0,0.0,0.0,0.0,-0.8709508200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24413408756235,7.337613967908373,0.0,0.0,0.0,0.0,7.221997595148284,0.0,7.35780424566954
624,RXRA,0.0,0.0,6.555813714962029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.555813714962029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,SAMD4B,0.0,0.0,6.4695196327347855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4695196327347855,0.0,7.778477091583878,7.704624344604988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,SARG,0.0,0.0,6.038332084153964,0.0,0.0,4.671691572006431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879777980784104,0.0,8.102295936659774,6.042428361988627,0.0,0.0,0.0,0.0,0.0,0.0,8.229541017779852,6.809143317995332,6.745139284011957,0.0
627,SART1,0.0,0.0,6.65706491287428,0.0,7.962801797268234,5.40640212790368,0.0,0.0,0.0,0.0,0.0,8.263831792932216,0.0,7.425406747511296,0.0,7.894150054803904,7.649784663256222,0.0,8.445742092104188,8.553116971199096,0.0,0.0,0.0,0.0,5.676375225195668,7.427613002195009,0.0
