,Gene Name,Trastuzumab,Tideglusib,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,A485,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Cytarabine,Dactolisib,Dasatinib,Gefitinib,Imatinib,ID,All Pathways
2406,TNIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.812845330707952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3231177021967175,0.0,0.0,10318,hsa05131
2409,TOB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5251613862593676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040964654873586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10766,hsa03018
2414,TPCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2522441011045886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53373,hsa04020
2415,TPI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4723490602808484,1.5517816729960994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7167,hsa00010 hsa00051 hsa00562 hsa01100 hsa01200 hsa01230
2416,TPM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.958131523428232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7260027610532678,2.132989686102449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7170,hsa04260 hsa04261 hsa04814 hsa05200 hsa05216 hsa05410 hsa05414
2417,TRAF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1518443945740924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.763964534766592,1.21329645038816,0.0,0.0,0.0,0.0,-2.3345123050881216,0.0,0.0,7186,hsa04010 hsa04064 hsa04071 hsa04141 hsa04210 hsa04217 hsa04380 hsa04621 hsa04622 hsa04657 hsa04668 hsa04920 hsa04932 hsa05010 hsa05014 hsa05016 hsa05017 hsa05022 hsa05130 hsa05131 hsa05132 hsa05135 hsa05160 hsa05163 hsa05167 hsa05168 hsa05169 hsa05170 hsa05200 hsa05203 hsa05222 hsa05417
2418,TRAF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4693739578515257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177791464007933,1.1340504481182825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9618,hsa04657 hsa05200 hsa05222
2419,TRAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8142963850614675,0.0,0.0,0.0,-0.9371228178850785,0.0,0.0,0.0,0.0,-3.33729957568184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23471,hsa04141
2423,TRIM25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3907268838872364,0.0,0.0,0.0,0.0,0.0,0.0,-1.8945588803019893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7706,hsa04064 hsa04622 hsa05164
2427,TRRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.719294599412392,0.0,0.0,0.0,0.0,0.0,-2.0615826095489016,0.0,0.0,2.004771383282697,2.115509636588844,0.0,3.760015416458127,0.0,0.0,-2.0558462259210946,0.0,0.0,8295,hsa05166
2428,TSC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1843625431418254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0646818344701916,0.0,0.0,-1.2652623595219683,0.0,0.0,0.0,0.0,0.0,7248,hsa04072 hsa04140 hsa04150 hsa04151 hsa04152 hsa04211 hsa04218 hsa04714 hsa04910 hsa05163 hsa05165 hsa05168 hsa05231
2431,TTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6887675553256285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.198419486000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7273,hsa05410 hsa05414
2432,"TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3E",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1028934740073173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.896102148769323,2.834309151766431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7846,hsa04145 hsa04210 hsa04530 hsa04540 hsa04814 hsa05010 hsa05012 hsa05014 hsa05016 hsa05020 hsa05022 hsa05130 hsa05132
2433,"TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA4A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8062458290234609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5622615829851725,2.5266697684006227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7846,hsa04145 hsa04210 hsa04530 hsa04540 hsa04814 hsa05010 hsa05012 hsa05014 hsa05016 hsa05020 hsa05022 hsa05130 hsa05132
2434,"TUBA1B, TUBA4A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272306062773088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8804454305947031,1.7506883905229509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10376,hsa04145 hsa04210 hsa04530 hsa04540 hsa04814 hsa05010 hsa05012 hsa05014 hsa05016 hsa05020 hsa05022 hsa05130 hsa05132
2437,UBA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5773693222699992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8823660499938264,1.8335201407991977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55236,hsa04120
2439,UBE2E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.965954209634173,0.0,0.0,0.0,0.8538137547745969,0.0,0.0,0.0,0.0,-2.899204102619495,-2.8771807201477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7325,hsa04120
2440,UBE2J1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2303308116664728,0.0,0.0,0.0,-1.1171160826263369,0.0,0.0,0.0,0.0,-1.6699246821516924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51465,hsa04120 hsa04141 hsa05012 hsa05022
2441,UBE2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059599241978724,0.0,-1.5324362078036786,0.0,0.0,0.0,0.0,0.0,0.0,0.9572179049942224,0.8918232714035499,0.0,1.2212979759861613,0.0,0.7820769224389077,0.0,0.0,-1.4166466963618287,63893,hsa04120
2442,UBE2T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6769373958023623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0700669166880528,1.6680540571648037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29089,hsa03460
2444,"UBR4, ZDBF2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9670537411892364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23352,hsa05165 hsa05203
2445,UCK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5956384476099013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859878891227983,1.1345905973943178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83549,hsa00240 hsa00983 hsa01100 hsa01232
2446,UGP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9506206074006596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7360,hsa00040 hsa00052 hsa00500 hsa00520 hsa01100 hsa01240 hsa01250
2449,UMPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4027980490417793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4834836634636608,1.6622014278142907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7372,hsa00240 hsa00983 hsa01100 hsa01240
2450,UNC5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444154568017409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90249,hsa04360
2451,UPF3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4403725212326055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8021893892281965,0.6935002645823319,1.841629662703114,0.0,0.0,0.0,0.0,0.0,0.0,65109,hsa03013 hsa03015
2456,USP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1655056361650682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1924005453029176,1.464795532344077,1.171137319697218,0.0,1.5509124045921996,0.0,0.0,-1.2316018542132003,0.0,0.0,9101,hsa04137 hsa04144 hsa04934
2457,UTP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3347631355969345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84135,hsa03008
2459,VAPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2987456144466996,0.0,0.0,0.0,0.0,0.0,0.0,-1.0011808044462822,0.0,1.979201451739565,2.6928800210926958,0.0,0.0,0.0,0.0,0.0,-1.0011808044462822,0.0,9217,hsa04979 hsa05014 hsa05022
2461,VDAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.552721009403971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.361656374047031,-1.4941974692751274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7416,hsa04020 hsa04022 hsa04217 hsa04218 hsa04613 hsa04621 hsa04979 hsa05010 hsa05012 hsa05014 hsa05016 hsa05017 hsa05020 hsa05022 hsa05131 hsa05164 hsa05166 hsa05208 hsa05415
2462,VDAC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3929751752780757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7417,hsa04020 hsa04022 hsa04216 hsa04217 hsa04218 hsa04613 hsa04621 hsa04979 hsa05010 hsa05012 hsa05016 hsa05017 hsa05020 hsa05022 hsa05166 hsa05208 hsa05415
2466,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5622990686624592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189638144595731,1.2796407908394198,0.0,0.0,0.0,0.0,-3.3947319208335327,0.0,0.0,7454,hsa04062 hsa04520 hsa04530 hsa04666 hsa05135 hsa05231
2467,WASF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6336928594184931,0.0,0.0,0.0,-1.1904197631499205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5403229229338673,0.0,0.0,10163,hsa04520 hsa04666 hsa04810 hsa05100 hsa05130 hsa05131 hsa05135 hsa05231
2470,WDR75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1981845635385442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087419758879828,1.9073802215014148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84128,hsa03008
2473,WIPF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9287535068897774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7456,hsa04144 hsa05130 hsa05135
2478,XRCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1236408138905217,0.0,0.0,0.0,-0.8973540575243555,0.0,0.0,0.0,0.0,-1.3590104356035706,-1.4812192288645705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7515,hsa03410
2479,XRCC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4029382975452758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954517974418836,0.9756852560804968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7518,hsa03450
2480,XRCC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5871320923532235,0.0,0.0,0.0,0.8977177659358346,0.0,-1.7901495180416087,0.0,0.0,2.390053470848688,2.2057495403137923,0.0,0.0,0.0,0.0,-1.279224067124417,0.0,0.0,2547,hsa03450
2481,XRN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1720826966545226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.165280576088076,-1.9123721164497975,0.0,-1.1747138846167096,0.0,0.0,0.0,-1.1438521094323866,0.0,54464,hsa03008 hsa03018
2482,YOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1585042558784504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55432,hsa04141
2498,ABLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5965244760842954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84448,hsa04360
2500,AHCYL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119621089299886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6248340720230767,0.0,0.0,0.0,0.0,0.0,0.0,23382,hsa00270 hsa01100
2501,AJUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.350717103725694,0.0,0.0,-0.8321641636635232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.20437361628878,0.0,0.0,-1.4971292154781433,0.0,0.0,84962,hsa04390 hsa04392
2502,ARID1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45494545055581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2042771239435757,-1.3149410725474118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57492,hsa04714 hsa05225
2503,ASMTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4894687867644938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7112249977342682,0.2119199666481234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8623,hsa00240 hsa01100 hsa01232
2504,BRCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.511534777733808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030184997601294,0.8302079652664245,0.0,-1.5710798484875632,0.0,-0.9274648339748732,0.0,0.0,0.0,672,hsa01524 hsa03440 hsa03460 hsa04120 hsa04151 hsa05206 hsa05224
2513,"CDK1, CDK2, CDK3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.617138158384335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.550388635847125,4.685452534482406,0.0,0.0,0.0,0.0,-0.8332118504052042,0.0,0.0,983,hsa04110 hsa04114 hsa04115 hsa04218 hsa04540 hsa04914 hsa05170 hsa05203
2515,CDKN1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4335237101908134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0639491388406532,1.0148627599625244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026,hsa01522 hsa01524 hsa04012 hsa04066 hsa04068 hsa04110 hsa04115 hsa04151 hsa04218 hsa04630 hsa04921 hsa04928 hsa04934 hsa05160 hsa05161 hsa05163 hsa05165 hsa05166 hsa05167 hsa05169 hsa05200 hsa05202 hsa05203 hsa05205 hsa05206 hsa05210 hsa05211 hsa05212 hsa05213 hsa05214 hsa05215 hsa05216 hsa05217 hsa05218 hsa05219 hsa05220 hsa05222 hsa05223 hsa05224 hsa05225 hsa05226
2519,"DCK, UXT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.503023871477991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.377178234503274,1.243414359815658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633,hsa00230 hsa00240 hsa01100 hsa01232
2521,"DUSP6, DUSP7, DUSP9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.199353511926454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848,hsa04010 hsa05202 hsa05221
2523,EHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1657184347545029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0904808816869909,0.0,0.0,0.0,0.0,0.0,0.0,10938,hsa04144
2524,EHD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3166306983253506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30844,hsa04144
2526,EME1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1734694521678155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2366169827848363,1.037974315121149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146956,hsa03440 hsa03460
2529,GAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2190361953282047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0429868069438046,0.0,0.0,0.0,0.0,0.0,0.0,51083,hsa04080
2531,GTF2IRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1077702198608272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.426800081245559,0.0,0.0,0.0,0.0,0.0,9569,hsa03022 hsa04022
2537,INPPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494948076764086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.732015883775062,0.0,0.0,0.0,0.203655727375748,-1.6503357045292744,0.3938545072874132,3636,hsa00562 hsa01100 hsa04070 hsa04662 hsa04666 hsa04910
2538,ITPR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2542132537117838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3708,hsa04020 hsa04022 hsa04070 hsa04114 hsa04140 hsa04210 hsa04218 hsa04270 hsa04371 hsa04540 hsa04611 hsa04621 hsa04625 hsa04713 hsa04720 hsa04723 hsa04724 hsa04725 hsa04726 hsa04728 hsa04730 hsa04750 hsa04912 hsa04915 hsa04918 hsa04921 hsa04922 hsa04924 hsa04925 hsa04927 hsa04928 hsa04929 hsa04934 hsa04935 hsa04970 hsa04971 hsa04972 hsa05010 hsa05012 hsa05016 hsa05017 hsa05020 hsa05022 hsa05131 hsa05163 hsa05167 hsa05170 hsa05205 hsa05417
2543,KIF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1862574723996302,0.0,0.0,-2.1500315588597934,0.0,1.2627525940264093,0.0,0.0,2.005734070283958,1.9025873252545216,0.0,-2.418362087797858,0.0,0.0,-0.9847830966184566,0.0,0.0,9928,hsa04814
2544,KLF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3724453332809337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539722991931467,0.5705532378681338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51274,hsa05202
2545,KLF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.262665518943746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9314,hsa04550 hsa05207
2548,MAP1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5837447674725806,0.0,0.0,0.0,0.0,0.0,-1.760794662771307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.144400650924705,-1.760794662771307,0.0,4130,hsa03250
2549,MAP2K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2235621596061237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5606,hsa04010 hsa04015 hsa04218 hsa04620 hsa04664 hsa04668 hsa04714 hsa04750 hsa04912 hsa04935 hsa04936 hsa05014 hsa05022 hsa05132 hsa05135 hsa05145 hsa05161 hsa05169 hsa05170 hsa05235 hsa05417
2552,MLF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8638952549329169,0.0,0.0,0.9226764360164124,0.0,-1.3727648844552325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9103825167695884,-1.649527180365986,0.0,0.0,4291,hsa05202
2556,MYO10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1381182798712284,0.0,0.0,-2.0862009362202434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5895237247753704,0.0,0.0,-1.3780324999893767,0.0,0.0,4651,hsa04666 hsa04814 hsa05130
2560,NSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5915816809265229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1847268305165408,0.0,0.0,-1.8039205046758269,0.0,0.0,0.0,0.0,0.0,64324,hsa00310 hsa01100
2562,PARP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.518376423832731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2913011904300573,-1.1882811455664846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10038,hsa03410 hsa04210
2563,"PDPK1, PDPK2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.407532482069478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5170,hsa01524 hsa03320 hsa04068 hsa04071 hsa04140 hsa04150 hsa04151 hsa04152 hsa04210 hsa04360 hsa04510 hsa04660 hsa04664 hsa04722 hsa04910 hsa04919 hsa04931 hsa04960 hsa05145 hsa05205 hsa05208 hsa05213 hsa05215 hsa05223 hsa05231 hsa05417
2564,PER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1746956597967275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041893492926138,0.0,0.0,5187,hsa04710 hsa04713
2567,PTPN13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.469747288594674,0.0,0.0,0.0,0.0,-1.3158924824971476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.547601700204197,0.0,0.0,5783,hsa04210
2569,RPL15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4243178233274425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.585690542397189,3.7296380926888535,0.0,0.0,0.0,0.0,0.427324250723708,0.0,0.0,6138,hsa03010 hsa05171
2573,SEPHS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.643856189774724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22929,hsa00450 hsa01100
2574,SETDB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2021154044952838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.086617349425333,-1.759968447655618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9869,hsa00310 hsa01100 hsa04550
2576,SORBS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.698210223940052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8355184203299504,-2.0780758219903905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10580,hsa03320 hsa04520 hsa04910
2577,SUV39H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1367403339568423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.138581520540531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6839,hsa00310 hsa01100
2581,TFAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3943371722406492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3143924833437564,2.226083299736507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7023,hsa05205
2587,TRIM37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0475662969214623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4591,hsa04120
2588,UBE2E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.108946431402586,0.0,0.0,-3.708498814776005,0.0,0.0,0.0,0.0,0.0,0.0,-1.4531474725065263,0.0,0.0,0.0,0.0,0.0,0.0,7324,hsa04120
2590,VPS37A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103282392010547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137492,hsa04144
2594,ZFHX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3035777558350947,0.0,0.0,0.7337735511383161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2010150891090752,0.0,0.0,0.0,0.0,0.0,463,hsa04550
2595,ZFP36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7219666739891992,0.0,0.0,1.143248088537996,0.0,-2.136602445388794,0.0,0.0,1.8642818527863092,1.939175157919816,0.0,1.8477905443272369,0.0,1.4917963567292702,-1.0397866122006412,-1.8418511098080088,0.0,7538,hsa05166 hsa05167
2602,ABI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.203552541677751,0.0,-1.6407195781769046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10152,hsa04810
2603,BCL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.232009174014591,0.0,1.3254910359947747,0.0,0.1897163783046787,0.0,0.0,0.0,0.0,0.0,-1.8515590633186776,0.0,0.0,-1.86693879614244,-3.1245079440599084,0.0,602,hsa04625 hsa04668
